brand,iccidPREFIX,iccid,firstbundle,topupdate,resellerid,offmgrid,autorenewal_status,amt, Residual 
LMPLUS,NULL,000114111095,2015-11-30,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114104785,2015-11-29,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114102805,2015-12-01,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114102425,2015-12-01,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864884,2016-01-09,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114431121,2015-12-11,2016-02-08,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114441476,2015-12-01,2016-01-30,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121869503,2015-12-04,2016-01-30,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114103688,2015-12-22,2016-02-22,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121868802,2015-11-30,2016-01-30,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114316645,2015-12-27,2016-02-21,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000121562231,2015-12-13,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114111483,2015-12-18,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114441807,2015-12-14,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114441831,2015-12-14,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114105071,2015-12-14,2016-02-12,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114111137,2015-12-13,2016-02-11,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121562546,2015-12-07,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114110089,2015-12-03,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114433663,2015-12-04,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000114321447,2015-12-09,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121729848,2015-12-14,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114432210,2015-12-07,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114103209,2015-12-22,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114105568,2015-12-20,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114105832,2015-12-20,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114105626,2015-12-20,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114112937,2015-12-14,2016-02-12,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121563262,2015-12-15,2016-02-12,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862094,2015-11-23,2016-01-26,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114432590,2015-12-09,2016-02-08,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000121864355,2015-12-27,2016-01-26,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114321207,2015-12-21,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114103043,2015-12-20,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114431493,2015-11-29,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114111533,2015-11-28,2016-01-27,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121868521,2015-12-01,2016-01-27,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114103175,2015-12-01,2016-01-27,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114110634,2015-12-05,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114441229,2015-12-06,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864918,2016-01-03,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114314392,2015-12-06,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114431261,2015-11-28,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121869982,2015-12-04,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121868596,2015-12-03,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121869834,2015-12-04,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121726778,2015-12-04,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121726687,2015-12-10,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121562041,2015-12-07,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864066,2015-11-16,2016-02-14,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121562736,2015-12-01,2016-02-07,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114103761,2015-11-20,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000121863175,2015-10-30,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114111715,2015-11-17,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864231,2015-10-31,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863571,2015-11-26,2016-02-25,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114104397,2015-11-20,2016-02-17,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121869156,2015-11-11,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000114102086,2015-11-09,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862888,2015-11-19,2016-02-17,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000121862359,2015-11-13,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121864199,2015-10-30,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863118,2015-10-26,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864215,2015-10-31,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863068,2015-11-01,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863225,2015-09-28,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864223,2015-10-31,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862615,2015-10-30,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121862730,2015-10-30,2016-01-29,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114103175,2015-12-01,2016-02-24,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121562769,2015-11-04,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114321942,2015-11-02,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862623,2015-10-30,2016-01-28,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114317999,2015-11-26,2016-02-24,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863639,2015-11-02,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121863035,2015-10-29,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862391,2015-11-20,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121863803,2015-10-07,2016-01-30,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121864546,2015-09-03,2016-02-04,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114104504,2015-11-17,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114433929,2015-11-25,2016-02-23,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000121862169,2015-11-06,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114103217,2015-11-24,2016-02-23,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000121562215,2015-11-05,2016-02-04,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863076,2015-11-23,2016-02-21,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114314368,2015-11-06,2016-02-04,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000121862060,2015-11-02,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114104157,2015-11-15,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864371,2015-11-16,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114317825,2015-10-13,2016-02-11,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862417,2015-11-13,2016-02-11,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862953,2015-11-13,2016-02-11,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864348,2015-11-13,2016-02-11,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121864314,2015-11-03,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000114433168,2015-11-09,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000114103712,2015-11-09,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121728063,2015-11-11,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863852,2015-11-16,2016-02-12,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121867259,2015-11-11,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863670,2015-11-22,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121556845,2015-10-14,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000114113455,2015-11-20,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121562520,2015-11-26,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121563510,2015-11-24,2016-02-20,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121863555,2015-11-10,2016-02-12,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114431584,2015-11-27,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,45, $1.80 
LMPLUS,NULL,000121862789,2015-10-31,2016-01-26,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114105279,2015-11-15,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000114104421,2015-11-15,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000114112150,2015-11-27,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121728238,2015-11-15,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121868513,2015-11-22,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121556480,2015-11-21,2016-02-19,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,35, $2.45 
LMPLUS,NULL,000114433762,2015-11-08,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,23, $0.92 
LMPLUS,NULL,000121726729,2015-11-06,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121863985,2015-11-02,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114104520,2015-11-14,2016-02-14,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000121858431,2015-11-18,2016-02-14,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121728998,2015-11-10,2016-02-02,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863134,2015-11-05,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121863365,2015-09-30,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000110035652,2015-02-19,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000110035355,2015-02-13,2016-02-07,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000110035140,2015-02-16,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000110035611,2015-02-17,2016-02-13,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000110035165,2015-03-20,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000110035280,2015-03-01,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000110035116,2015-03-12,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000110035835,2015-04-03,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,35, $1.40 
LMPLUS,NULL,000110035108,2015-03-01,2016-02-01,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000110035371,2015-05-13,2016-02-07,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864454,2015-10-02,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864454,2015-10-02,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864900,2015-09-10,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864454,2015-10-02,2016-02-05,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863704,2015-09-28,2016-02-25,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862318,2015-09-30,2016-02-25,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,19, $1.33 
LMPLUS,NULL,000121859710,2015-09-09,2016-02-07,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000121864942,2015-09-09,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,23, $1.61 
LMPLUS,NULL,000121863282,2015-09-27,2016-02-24,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114320548,2015-10-05,2016-02-24,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,55, $2.20 
LMPLUS,NULL,000114431303,2015-10-11,2016-02-21,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864298,2015-10-11,2016-02-18,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121862227,2015-10-02,2016-02-15,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864900,2015-09-10,2016-02-10,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864538,2015-09-17,2016-02-14,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864876,2015-09-10,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864926,2015-09-10,2016-02-06,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864454,2015-10-02,2016-02-03,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864280,2015-10-19,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121862557,2015-10-14,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000114432384,2015-10-12,2016-02-09,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121864272,2015-10-19,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Auto_renewal,29, $2.03 
LMPLUS,NULL,000121864561,2015-10-20,2016-02-17,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,29, $1.16 
LMPLUS,NULL,000121863514,2015-10-03,2016-01-31,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,19, $0.76 
LMPLUS,NULL,000114321876,2015-10-19,2016-02-16,LMPUS-SIM-WS-LI-P-CA-AHPR,AHPREPAIDSOLUTIONS,Normal_renewal,59, $2.36 
